sona_id,distractor_type,target_present,set_size,correct,prop_correct,avg_rt,conscientiousness,mindfulness,satisfaction
78642,red_circle,FALSE,3,FALSE,0,511,1.55555555555556,3.46666666666667,9
78642,blue_triangle,FALSE,3,FALSE,0,545,1.55555555555556,3.46666666666667,9
78642,blue_triangle,TRUE,6,FALSE,0,569,1.55555555555556,3.46666666666667,9
78642,red_blue_mix,FALSE,9,FALSE,0,404,1.55555555555556,3.46666666666667,9
78665,blue_triangle,TRUE,6,TRUE,1,593.8,3.55555555555556,2.2,33
78665,red_blue_mix,TRUE,9,TRUE,1,730.714285714286,3.55555555555556,2.2,33
78665,red_circle,TRUE,9,TRUE,1,527.866666666667,3.55555555555556,2.2,33
78665,red_blue_mix,TRUE,3,TRUE,1,563.666666666667,3.55555555555556,2.2,33
78665,blue_triangle,FALSE,3,TRUE,1,677.8,3.55555555555556,2.2,33
78665,red_circle,FALSE,3,TRUE,1,585.714285714286,3.55555555555556,2.2,33
78665,red_blue_mix,FALSE,3,TRUE,1,631.2,3.55555555555556,2.2,33
78665,blue_triangle,TRUE,3,TRUE,1,546.333333333333,3.55555555555556,2.2,33
78665,red_circle,FALSE,6,TRUE,1,525.285714285714,3.55555555555556,2.2,33
78665,blue_triangle,FALSE,9,TRUE,1,591.466666666667,3.55555555555556,2.2,33
78665,red_circle,FALSE,9,TRUE,1,569.133333333333,3.55555555555556,2.2,33
78665,blue_triangle,FALSE,6,TRUE,1,583.4,3.55555555555556,2.2,33
78665,red_blue_mix,FALSE,9,TRUE,1,908,3.55555555555556,2.2,33
78665,blue_triangle,TRUE,9,TRUE,1,538.428571428571,3.55555555555556,2.2,33
78665,red_blue_mix,TRUE,6,TRUE,1,614.6,3.55555555555556,2.2,33
78665,red_circle,TRUE,3,TRUE,1,508.866666666667,3.55555555555556,2.2,33
78665,red_blue_mix,FALSE,6,TRUE,1,633.5,3.55555555555556,2.2,33
78665,red_circle,TRUE,6,TRUE,1,648.4,3.55555555555556,2.2,33
78665,red_blue_mix,TRUE,9,FALSE,0,498,3.55555555555556,2.2,33
78665,red_circle,FALSE,6,FALSE,0,405,3.55555555555556,2.2,33
78665,red_blue_mix,FALSE,6,FALSE,0,660,3.55555555555556,2.2,33
78665,blue_triangle,TRUE,9,FALSE,0,497,3.55555555555556,2.2,33
78665,red_circle,FALSE,3,FALSE,0,531,3.55555555555556,2.2,33
78667,red_blue_mix,FALSE,3,TRUE,1,1560.73333333333,3,3.26666666666667,5
78667,red_circle,TRUE,6,TRUE,1,1037.93333333333,3,3.26666666666667,5
78667,blue_triangle,FALSE,9,TRUE,1,1181.46666666667,3,3.26666666666667,5
78667,red_blue_mix,TRUE,9,TRUE,1,995.2,3,3.26666666666667,5
78667,red_circle,FALSE,3,TRUE,1,1314.2,3,3.26666666666667,5
78667,blue_triangle,TRUE,6,TRUE,1,995.466666666667,3,3.26666666666667,5
78667,red_circle,FALSE,6,TRUE,1,1317.46666666667,3,3.26666666666667,5
78667,red_blue_mix,TRUE,3,TRUE,1,1057.71428571429,3,3.26666666666667,5
78667,red_circle,TRUE,9,TRUE,1,983.4,3,3.26666666666667,5
78667,blue_triangle,TRUE,9,TRUE,1,1262.46666666667,3,3.26666666666667,5
78667,red_blue_mix,FALSE,9,TRUE,1,1599.92307692308,3,3.26666666666667,5
78667,red_circle,TRUE,3,TRUE,1,943.466666666667,3,3.26666666666667,5
78667,blue_triangle,FALSE,3,TRUE,1,1325.85714285714,3,3.26666666666667,5
78667,red_circle,FALSE,9,TRUE,1,1073,3,3.26666666666667,5
78667,blue_triangle,TRUE,3,TRUE,1,1038.57142857143,3,3.26666666666667,5
78667,red_blue_mix,TRUE,6,TRUE,1,1037.6,3,3.26666666666667,5
78667,blue_triangle,FALSE,6,TRUE,1,1249.53333333333,3,3.26666666666667,5
78667,red_blue_mix,FALSE,6,TRUE,1,1330.15384615385,3,3.26666666666667,5
78667,red_circle,FALSE,9,FALSE,0,1101,3,3.26666666666667,5
78667,red_blue_mix,TRUE,3,FALSE,0,1147,3,3.26666666666667,5
78667,blue_triangle,FALSE,3,FALSE,0,1457,3,3.26666666666667,5
78667,red_blue_mix,FALSE,9,FALSE,0,1816,3,3.26666666666667,5
78667,red_blue_mix,FALSE,6,FALSE,0,2250,3,3.26666666666667,5
78669,red_blue_mix,TRUE,9,TRUE,1,1824.73333333333,1.88888888888889,4.73333333333333,11
78669,red_circle,FALSE,3,TRUE,1,1422.73333333333,1.88888888888889,4.73333333333333,11
78669,red_blue_mix,FALSE,6,TRUE,1,1874.92857142857,1.88888888888889,4.73333333333333,11
78669,red_circle,TRUE,6,TRUE,1,1206.26666666667,1.88888888888889,4.73333333333333,11
78669,blue_triangle,FALSE,3,TRUE,1,1497.6,1.88888888888889,4.73333333333333,11
78669,red_circle,TRUE,9,TRUE,1,1603,1.88888888888889,4.73333333333333,11
78669,red_blue_mix,TRUE,6,TRUE,1,1289.06666666667,1.88888888888889,4.73333333333333,11
78669,blue_triangle,TRUE,6,TRUE,1,1276.53333333333,1.88888888888889,4.73333333333333,11
78669,red_circle,FALSE,6,TRUE,1,1218.46666666667,1.88888888888889,4.73333333333333,11
78669,blue_triangle,FALSE,9,TRUE,1,1262.46666666667,1.88888888888889,4.73333333333333,11
78669,red_blue_mix,TRUE,3,TRUE,1,1350.46666666667,1.88888888888889,4.73333333333333,11
78669,blue_triangle,TRUE,9,TRUE,1,1154.66666666667,1.88888888888889,4.73333333333333,11
78669,red_blue_mix,FALSE,3,TRUE,1,1759.38461538462,1.88888888888889,4.73333333333333,11
78669,red_circle,FALSE,9,TRUE,1,1501.4,1.88888888888889,4.73333333333333,11
78669,blue_triangle,FALSE,6,TRUE,1,1375,1.88888888888889,4.73333333333333,11
78669,red_blue_mix,FALSE,9,TRUE,1,1736.21428571429,1.88888888888889,4.73333333333333,11
78669,red_circle,TRUE,3,TRUE,1,1450.4,1.88888888888889,4.73333333333333,11
78669,blue_triangle,TRUE,3,TRUE,1,1420.26666666667,1.88888888888889,4.73333333333333,11
78676,red_blue_mix,TRUE,3,TRUE,1,764.6,3.55555555555556,4.13333333333333,22
78676,red_circle,FALSE,6,TRUE,1,742.866666666667,3.55555555555556,4.13333333333333,22
78676,red_blue_mix,FALSE,9,TRUE,1,1427.66666666667,3.55555555555556,4.13333333333333,22
78676,blue_triangle,TRUE,9,TRUE,1,811.8,3.55555555555556,4.13333333333333,22
78676,red_circle,TRUE,6,TRUE,1,676.066666666667,3.55555555555556,4.13333333333333,22
78676,blue_triangle,TRUE,6,TRUE,1,796.066666666667,3.55555555555556,4.13333333333333,22
78676,red_blue_mix,TRUE,6,TRUE,1,846.2,3.55555555555556,4.13333333333333,22
78676,red_circle,TRUE,9,TRUE,1,742.666666666667,3.55555555555556,4.13333333333333,22
78676,blue_triangle,FALSE,9,TRUE,1,899.4,3.55555555555556,4.13333333333333,22
78676,red_blue_mix,TRUE,9,TRUE,1,985.666666666667,3.55555555555556,4.13333333333333,22
78676,blue_triangle,FALSE,6,TRUE,1,796.8,3.55555555555556,4.13333333333333,22
78676,red_blue_mix,FALSE,3,TRUE,1,777.466666666667,3.55555555555556,4.13333333333333,22
78676,red_circle,FALSE,3,TRUE,1,650,3.55555555555556,4.13333333333333,22
78676,blue_triangle,TRUE,3,TRUE,1,665.2,3.55555555555556,4.13333333333333,22
78676,red_blue_mix,FALSE,6,TRUE,1,964.071428571429,3.55555555555556,4.13333333333333,22
78676,red_circle,FALSE,9,TRUE,1,783,3.55555555555556,4.13333333333333,22
78676,blue_triangle,FALSE,3,TRUE,1,764.133333333333,3.55555555555556,4.13333333333333,22
78676,red_circle,TRUE,3,TRUE,1,713.714285714286,3.55555555555556,4.13333333333333,22
78676,red_blue_mix,FALSE,6,FALSE,0,1673,3.55555555555556,4.13333333333333,22
78676,red_circle,TRUE,3,FALSE,0,460,3.55555555555556,4.13333333333333,22
78679,red_circle,TRUE,9,TRUE,1,1116.2,3,3.6,18
78679,blue_triangle,TRUE,6,TRUE,1,1241,3,3.6,18
78679,red_blue_mix,FALSE,9,TRUE,1,1595.8,3,3.6,18
78679,blue_triangle,FALSE,9,TRUE,1,1155.06666666667,3,3.6,18
78679,red_circle,FALSE,6,TRUE,1,1064.53333333333,3,3.6,18
78679,red_blue_mix,TRUE,3,TRUE,1,964.307692307692,3,3.6,18
78679,blue_triangle,FALSE,6,TRUE,1,1172.66666666667,3,3.6,18
78679,red_blue_mix,FALSE,6,TRUE,1,1242.26666666667,3,3.6,18
78679,red_circle,FALSE,9,TRUE,1,1154.46666666667,3,3.6,18
78679,red_blue_mix,FALSE,3,TRUE,1,1101.26666666667,3,3.6,18
78679,blue_triangle,TRUE,9,TRUE,1,849,3,3.6,18
78679,red_blue_mix,TRUE,9,TRUE,1,844.466666666667,3,3.6,18
78679,red_circle,FALSE,3,TRUE,1,987.666666666667,3,3.6,18
78679,blue_triangle,TRUE,3,TRUE,1,940,3,3.6,18
78679,red_circle,TRUE,6,TRUE,1,823,3,3.6,18
78679,blue_triangle,FALSE,3,TRUE,1,1103.66666666667,3,3.6,18
78679,red_circle,TRUE,3,TRUE,1,772.466666666667,3,3.6,18
78679,red_blue_mix,TRUE,6,TRUE,1,772.285714285714,3,3.6,18
78679,red_blue_mix,TRUE,6,FALSE,0,1254,3,3.6,18
78679,red_blue_mix,TRUE,3,FALSE,0,1241,3,3.6,18
78695,red_blue_mix,TRUE,3,TRUE,1,724.933333333333,3.11111111111111,3.6,14
78695,blue_triangle,TRUE,3,TRUE,1,698.642857142857,3.11111111111111,3.6,14
78695,red_circle,FALSE,9,TRUE,1,741.571428571429,3.11111111111111,3.6,14
78695,blue_triangle,TRUE,6,TRUE,1,722.533333333333,3.11111111111111,3.6,14
78695,red_blue_mix,FALSE,3,TRUE,1,703.8,3.11111111111111,3.6,14
78695,blue_triangle,FALSE,6,TRUE,1,658.266666666667,3.11111111111111,3.6,14
78695,red_blue_mix,FALSE,6,TRUE,1,891.214285714286,3.11111111111111,3.6,14
78695,red_circle,FALSE,3,TRUE,1,860.571428571429,3.11111111111111,3.6,14
78695,blue_triangle,FALSE,3,TRUE,1,702.733333333333,3.11111111111111,3.6,14
78695,red_circle,TRUE,9,TRUE,1,776.5,3.11111111111111,3.6,14
78695,red_blue_mix,TRUE,6,TRUE,1,869.428571428571,3.11111111111111,3.6,14
78695,blue_triangle,TRUE,9,TRUE,1,658.2,3.11111111111111,3.6,14
78695,red_circle,TRUE,3,TRUE,1,723.933333333333,3.11111111111111,3.6,14
78695,red_blue_mix,TRUE,9,TRUE,1,848.466666666667,3.11111111111111,3.6,14
78695,blue_triangle,FALSE,9,TRUE,1,620.066666666667,3.11111111111111,3.6,14
78695,red_circle,FALSE,6,TRUE,1,561.857142857143,3.11111111111111,3.6,14
78695,red_blue_mix,FALSE,9,TRUE,1,889.133333333333,3.11111111111111,3.6,14
78695,red_circle,TRUE,6,TRUE,1,750,3.11111111111111,3.6,14
78695,blue_triangle,TRUE,3,FALSE,0,938,3.11111111111111,3.6,14
78695,red_circle,FALSE,9,FALSE,0,458,3.11111111111111,3.6,14
78695,red_circle,FALSE,3,FALSE,0,575,3.11111111111111,3.6,14
78695,red_blue_mix,FALSE,6,FALSE,0,658,3.11111111111111,3.6,14
78695,red_circle,TRUE,9,FALSE,0,342,3.11111111111111,3.6,14
78695,red_blue_mix,TRUE,6,FALSE,0,857,3.11111111111111,3.6,14
78698,red_circle,TRUE,3,TRUE,1,789.333333333333,2.22222222222222,5.06666666666667,5
78698,red_blue_mix,FALSE,3,TRUE,1,961.933333333333,2.22222222222222,5.06666666666667,5
78698,blue_triangle,TRUE,9,TRUE,1,688.333333333333,2.22222222222222,5.06666666666667,5
78698,red_blue_mix,TRUE,6,TRUE,1,954,2.22222222222222,5.06666666666667,5
78698,blue_triangle,TRUE,6,TRUE,1,714.933333333333,2.22222222222222,5.06666666666667,5
78698,red_circle,FALSE,3,TRUE,1,852.466666666667,2.22222222222222,5.06666666666667,5
78698,red_blue_mix,FALSE,9,TRUE,1,1226,2.22222222222222,5.06666666666667,5
78698,red_circle,TRUE,9,TRUE,1,698.466666666667,2.22222222222222,5.06666666666667,5
78698,red_blue_mix,TRUE,9,TRUE,1,965.133333333333,2.22222222222222,5.06666666666667,5
78698,red_circle,FALSE,6,TRUE,1,727,2.22222222222222,5.06666666666667,5
78698,blue_triangle,FALSE,6,TRUE,1,955.866666666667,2.22222222222222,5.06666666666667,5
78698,red_blue_mix,TRUE,3,TRUE,1,827.466666666667,2.22222222222222,5.06666666666667,5
78698,blue_triangle,FALSE,3,TRUE,1,675.666666666667,2.22222222222222,5.06666666666667,5
78698,red_circle,TRUE,6,TRUE,1,623,2.22222222222222,5.06666666666667,5
78698,blue_triangle,FALSE,9,TRUE,1,795.666666666667,2.22222222222222,5.06666666666667,5
78698,red_blue_mix,FALSE,6,TRUE,1,831.666666666667,2.22222222222222,5.06666666666667,5
78698,red_circle,FALSE,9,TRUE,1,774.533333333333,2.22222222222222,5.06666666666667,5
78698,blue_triangle,TRUE,3,TRUE,1,802.733333333333,2.22222222222222,5.06666666666667,5
78704,red_circle,FALSE,3,TRUE,1,704.266666666667,2.77777777777778,4,16
78704,red_blue_mix,FALSE,9,TRUE,1,983.866666666667,2.77777777777778,4,16
78704,red_circle,FALSE,6,TRUE,1,598.266666666667,2.77777777777778,4,16
78704,blue_triangle,TRUE,6,TRUE,1,618.4,2.77777777777778,4,16
78704,red_blue_mix,TRUE,6,TRUE,1,677.769230769231,2.77777777777778,4,16
78704,blue_triangle,TRUE,3,TRUE,1,703.666666666667,2.77777777777778,4,16
78704,red_blue_mix,FALSE,6,TRUE,1,826.769230769231,2.77777777777778,4,16
78704,blue_triangle,TRUE,9,TRUE,1,600.933333333333,2.77777777777778,4,16
78704,red_blue_mix,TRUE,9,TRUE,1,1097.26666666667,2.77777777777778,4,16
78704,red_circle,TRUE,9,TRUE,1,605.466666666667,2.77777777777778,4,16
78704,blue_triangle,FALSE,6,TRUE,1,573.466666666667,2.77777777777778,4,16
78704,red_blue_mix,TRUE,3,TRUE,1,593.133333333333,2.77777777777778,4,16
78704,red_circle,TRUE,3,TRUE,1,534.214285714286,2.77777777777778,4,16
78704,red_blue_mix,FALSE,3,TRUE,1,781.733333333333,2.77777777777778,4,16
78704,blue_triangle,FALSE,3,TRUE,1,537.8,2.77777777777778,4,16
78704,red_circle,FALSE,9,TRUE,1,564.071428571429,2.77777777777778,4,16
78704,blue_triangle,FALSE,9,TRUE,1,602.466666666667,2.77777777777778,4,16
78704,red_circle,TRUE,6,TRUE,1,590.428571428572,2.77777777777778,4,16
78704,red_blue_mix,TRUE,6,FALSE,0,571.5,2.77777777777778,4,16
78704,red_circle,TRUE,6,FALSE,0,834,2.77777777777778,4,16
78704,red_blue_mix,FALSE,6,FALSE,0,440.5,2.77777777777778,4,16
78704,red_circle,FALSE,9,FALSE,0,399,2.77777777777778,4,16
78704,red_circle,TRUE,3,FALSE,0,515,2.77777777777778,4,16
78706,blue_triangle,FALSE,6,TRUE,1,634.933333333333,3,3.93333333333333,21
78706,red_blue_mix,TRUE,3,TRUE,1,632.714285714286,3,3.93333333333333,21
78706,blue_triangle,TRUE,9,TRUE,1,814.066666666667,3,3.93333333333333,21
78706,red_blue_mix,TRUE,6,TRUE,1,585.333333333333,3,3.93333333333333,21
78706,red_circle,FALSE,3,TRUE,1,636.4,3,3.93333333333333,21
78706,red_blue_mix,FALSE,9,TRUE,1,808.066666666667,3,3.93333333333333,21
78706,blue_triangle,TRUE,3,TRUE,1,659.8,3,3.93333333333333,21
78706,red_circle,TRUE,6,TRUE,1,602.866666666667,3,3.93333333333333,21
78706,blue_triangle,FALSE,3,TRUE,1,634.6,3,3.93333333333333,21
78706,red_blue_mix,FALSE,6,TRUE,1,722.333333333333,3,3.93333333333333,21
78706,blue_triangle,TRUE,6,TRUE,1,630.642857142857,3,3.93333333333333,21
78706,red_circle,TRUE,9,TRUE,1,604.866666666667,3,3.93333333333333,21
78706,blue_triangle,FALSE,9,TRUE,1,596.866666666667,3,3.93333333333333,21
78706,red_circle,TRUE,3,TRUE,1,589.857142857143,3,3.93333333333333,21
78706,red_blue_mix,TRUE,9,TRUE,1,727.071428571429,3,3.93333333333333,21
78706,red_circle,FALSE,6,TRUE,1,613.333333333333,3,3.93333333333333,21
78706,red_blue_mix,FALSE,3,TRUE,1,742.133333333333,3,3.93333333333333,21
78706,red_circle,FALSE,9,TRUE,1,608.666666666667,3,3.93333333333333,21
78706,red_blue_mix,TRUE,3,FALSE,0,471,3,3.93333333333333,21
78706,red_circle,TRUE,3,FALSE,0,430,3,3.93333333333333,21
78706,blue_triangle,TRUE,6,FALSE,0,481,3,3.93333333333333,21
78706,red_blue_mix,TRUE,9,FALSE,0,703,3,3.93333333333333,21
78708,red_circle,FALSE,6,TRUE,1,966.266666666667,2.375,3.66666666666667,11
78708,red_blue_mix,FALSE,9,TRUE,1,1187.66666666667,2.375,3.66666666666667,11
78708,red_circle,TRUE,3,TRUE,1,737.866666666667,2.375,3.66666666666667,11
78708,blue_triangle,TRUE,3,TRUE,1,745.933333333333,2.375,3.66666666666667,11
78708,red_circle,FALSE,3,TRUE,1,830.733333333333,2.375,3.66666666666667,11
78708,red_blue_mix,FALSE,3,TRUE,1,800.5,2.375,3.66666666666667,11
78708,blue_triangle,FALSE,9,TRUE,1,614.2,2.375,3.66666666666667,11
78708,red_blue_mix,TRUE,6,TRUE,1,695.8,2.375,3.66666666666667,11
78708,red_circle,TRUE,6,TRUE,1,680.6,2.375,3.66666666666667,11
78708,red_blue_mix,FALSE,6,TRUE,1,894.333333333333,2.375,3.66666666666667,11
78708,blue_triangle,FALSE,6,TRUE,1,643.466666666667,2.375,3.66666666666667,11
78708,red_circle,TRUE,9,TRUE,1,619.466666666667,2.375,3.66666666666667,11
78708,blue_triangle,TRUE,9,TRUE,1,782.333333333333,2.375,3.66666666666667,11
78708,red_blue_mix,TRUE,3,TRUE,1,601.133333333333,2.375,3.66666666666667,11
78708,blue_triangle,TRUE,6,TRUE,1,714.733333333333,2.375,3.66666666666667,11
78708,red_circle,FALSE,9,TRUE,1,656.533333333333,2.375,3.66666666666667,11
78708,red_blue_mix,TRUE,9,TRUE,1,963.866666666667,2.375,3.66666666666667,11
78708,blue_triangle,FALSE,3,TRUE,1,720.2,2.375,3.66666666666667,11
78708,red_blue_mix,FALSE,3,FALSE,0,641,2.375,3.66666666666667,11
78716,red_blue_mix,FALSE,6,TRUE,1,1451.86666666667,2.11111111111111,3.53333333333333,9
78716,red_circle,TRUE,3,TRUE,1,1095,2.11111111111111,3.53333333333333,9
78716,red_blue_mix,TRUE,3,TRUE,1,1244.78571428571,2.11111111111111,3.53333333333333,9
78716,red_circle,FALSE,6,TRUE,1,1021.69230769231,2.11111111111111,3.53333333333333,9
78716,blue_triangle,FALSE,3,TRUE,1,733.923076923077,2.11111111111111,3.53333333333333,9
78716,red_circle,FALSE,9,TRUE,1,956.5,2.11111111111111,3.53333333333333,9
78716,blue_triangle,TRUE,6,TRUE,1,843.866666666667,2.11111111111111,3.53333333333333,9
78716,red_blue_mix,TRUE,9,TRUE,1,1079,2.11111111111111,3.53333333333333,9
78716,red_circle,TRUE,6,TRUE,1,746.714285714286,2.11111111111111,3.53333333333333,9
78716,blue_triangle,TRUE,9,TRUE,1,1115.33333333333,2.11111111111111,3.53333333333333,9
78716,red_blue_mix,FALSE,3,TRUE,1,840.642857142857,2.11111111111111,3.53333333333333,9
78716,blue_triangle,FALSE,9,TRUE,1,956.466666666667,2.11111111111111,3.53333333333333,9
78716,red_blue_mix,FALSE,9,TRUE,1,1424.93333333333,2.11111111111111,3.53333333333333,9
78716,blue_triangle,TRUE,3,TRUE,1,833.357142857143,2.11111111111111,3.53333333333333,9
78716,red_circle,TRUE,9,TRUE,1,973.333333333333,2.11111111111111,3.53333333333333,9
78716,blue_triangle,FALSE,6,TRUE,1,1071.5,2.11111111111111,3.53333333333333,9
78716,red_blue_mix,TRUE,6,TRUE,1,775.666666666667,2.11111111111111,3.53333333333333,9
78716,red_circle,FALSE,3,TRUE,1,879.733333333333,2.11111111111111,3.53333333333333,9
78716,red_circle,FALSE,6,FALSE,0,594,2.11111111111111,3.53333333333333,9
78716,red_blue_mix,TRUE,3,FALSE,0,599,2.11111111111111,3.53333333333333,9
78716,blue_triangle,FALSE,3,FALSE,0,547,2.11111111111111,3.53333333333333,9
78740,red_blue_mix,FALSE,9,TRUE,1,1775.42857142857,3.44444444444444,4.53333333333333,16
78740,blue_triangle,FALSE,9,TRUE,1,1584.86666666667,3.44444444444444,4.53333333333333,16
78740,red_circle,TRUE,3,TRUE,1,1321.8,3.44444444444444,4.53333333333333,16
78740,red_blue_mix,TRUE,9,TRUE,1,1428.21428571429,3.44444444444444,4.53333333333333,16
78740,blue_triangle,TRUE,9,TRUE,1,1465.21428571429,3.44444444444444,4.53333333333333,16
78740,red_blue_mix,TRUE,6,TRUE,1,1371.5,3.44444444444444,4.53333333333333,16
78740,blue_triangle,TRUE,6,TRUE,1,913.266666666667,3.44444444444444,4.53333333333333,16
78740,red_circle,TRUE,9,TRUE,1,936.428571428571,3.44444444444444,4.53333333333333,16
78740,red_blue_mix,FALSE,6,TRUE,1,1073.42857142857,3.44444444444444,4.53333333333333,16
78740,red_circle,TRUE,6,TRUE,1,1088.13333333333,3.44444444444444,4.53333333333333,16
78740,red_blue_mix,TRUE,3,TRUE,1,1147.93333333333,3.44444444444444,4.53333333333333,16
78740,red_circle,FALSE,3,TRUE,1,1128.66666666667,3.44444444444444,4.53333333333333,16
78740,blue_triangle,FALSE,3,TRUE,1,1117.4,3.44444444444444,4.53333333333333,16
78740,red_circle,FALSE,9,TRUE,1,1200.13333333333,3.44444444444444,4.53333333333333,16
78740,blue_triangle,TRUE,3,TRUE,1,1202.76923076923,3.44444444444444,4.53333333333333,16
78740,red_blue_mix,FALSE,3,TRUE,1,1037.78571428571,3.44444444444444,4.53333333333333,16
78740,blue_triangle,FALSE,6,TRUE,1,1194.2,3.44444444444444,4.53333333333333,16
78740,red_circle,FALSE,6,TRUE,1,1241.57142857143,3.44444444444444,4.53333333333333,16
78740,red_circle,FALSE,6,FALSE,0,414,3.44444444444444,4.53333333333333,16
78741,blue_triangle,TRUE,3,TRUE,1,576.533333333333,3.11111111111111,4.6,20
78741,red_circle,FALSE,9,TRUE,1,558.333333333333,3.11111111111111,4.6,20
78741,red_blue_mix,TRUE,3,TRUE,1,567.933333333333,3.11111111111111,4.6,20
78741,red_circle,FALSE,6,TRUE,1,585,3.11111111111111,4.6,20
78741,blue_triangle,FALSE,3,TRUE,1,533.866666666667,3.11111111111111,4.6,20
78741,red_blue_mix,FALSE,6,TRUE,1,670.6,3.11111111111111,4.6,20
78741,red_circle,TRUE,9,TRUE,1,530.2,3.11111111111111,4.6,20
78741,blue_triangle,FALSE,6,TRUE,1,496.133333333333,3.11111111111111,4.6,20
78741,red_circle,TRUE,3,TRUE,1,567.8,3.11111111111111,4.6,20
78741,red_blue_mix,FALSE,3,TRUE,1,579.066666666667,3.11111111111111,4.6,20
78741,blue_triangle,TRUE,9,TRUE,1,532.266666666667,3.11111111111111,4.6,20
78741,red_circle,TRUE,6,TRUE,1,550.533333333333,3.11111111111111,4.6,20
78741,red_blue_mix,FALSE,9,TRUE,1,797.642857142857,3.11111111111111,4.6,20
78741,blue_triangle,TRUE,6,TRUE,1,524.2,3.11111111111111,4.6,20
78741,red_blue_mix,TRUE,6,TRUE,1,572.533333333333,3.11111111111111,4.6,20
78741,red_circle,FALSE,3,TRUE,1,493.133333333333,3.11111111111111,4.6,20
78741,blue_triangle,FALSE,9,TRUE,1,549.6,3.11111111111111,4.6,20
78741,red_blue_mix,TRUE,9,TRUE,1,639.8,3.11111111111111,4.6,20
78741,red_blue_mix,FALSE,9,FALSE,0,409,3.11111111111111,4.6,20
78746,red_blue_mix,FALSE,3,TRUE,1,678.466666666667,2.33333333333333,2.66666666666667,24
78746,red_circle,TRUE,3,TRUE,1,604.461538461538,2.33333333333333,2.66666666666667,24
78746,blue_triangle,FALSE,3,TRUE,1,527.8,2.33333333333333,2.66666666666667,24
78746,red_blue_mix,FALSE,9,TRUE,1,763.466666666667,2.33333333333333,2.66666666666667,24
78746,red_circle,TRUE,9,TRUE,1,599.066666666667,2.33333333333333,2.66666666666667,24
78746,red_blue_mix,TRUE,3,TRUE,1,510.466666666667,2.33333333333333,2.66666666666667,24
78746,blue_triangle,FALSE,9,TRUE,1,499,2.33333333333333,2.66666666666667,24
78746,red_circle,FALSE,3,TRUE,1,523.066666666667,2.33333333333333,2.66666666666667,24
78746,red_blue_mix,TRUE,9,TRUE,1,578.133333333333,2.33333333333333,2.66666666666667,24
78746,blue_triangle,FALSE,6,TRUE,1,624.333333333333,2.33333333333333,2.66666666666667,24
78746,red_circle,FALSE,9,TRUE,1,520.6,2.33333333333333,2.66666666666667,24
78746,red_blue_mix,FALSE,6,TRUE,1,636.214285714286,2.33333333333333,2.66666666666667,24
78746,blue_triangle,TRUE,3,TRUE,1,554.8,2.33333333333333,2.66666666666667,24
78746,red_circle,TRUE,6,TRUE,1,529.066666666667,2.33333333333333,2.66666666666667,24
78746,blue_triangle,TRUE,6,TRUE,1,515.2,2.33333333333333,2.66666666666667,24
78746,red_blue_mix,TRUE,6,TRUE,1,621,2.33333333333333,2.66666666666667,24
78746,red_circle,FALSE,6,TRUE,1,496.266666666667,2.33333333333333,2.66666666666667,24
78746,blue_triangle,TRUE,9,TRUE,1,529.142857142857,2.33333333333333,2.66666666666667,24
78746,red_circle,TRUE,3,FALSE,0,435,2.33333333333333,2.66666666666667,24
78746,blue_triangle,TRUE,9,FALSE,0,557,2.33333333333333,2.66666666666667,24
78746,red_blue_mix,FALSE,6,FALSE,0,513,2.33333333333333,2.66666666666667,24
78748,red_circle,FALSE,6,TRUE,1,1059.06666666667,2.77777777777778,5.6,15
78748,blue_triangle,FALSE,3,TRUE,1,745.8,2.77777777777778,5.6,15
78748,red_blue_mix,TRUE,3,TRUE,1,1095.66666666667,2.77777777777778,5.6,15
78748,red_circle,FALSE,3,TRUE,1,928,2.77777777777778,5.6,15
78748,red_blue_mix,FALSE,9,TRUE,1,1066.73333333333,2.77777777777778,5.6,15
78748,blue_triangle,FALSE,6,TRUE,1,667.066666666667,2.77777777777778,5.6,15
78748,red_circle,TRUE,3,TRUE,1,834.6,2.77777777777778,5.6,15
78748,blue_triangle,FALSE,9,TRUE,1,910.866666666667,2.77777777777778,5.6,15
78748,red_circle,FALSE,9,TRUE,1,766.6,2.77777777777778,5.6,15
78748,red_blue_mix,TRUE,6,TRUE,1,737.4,2.77777777777778,5.6,15
78748,blue_triangle,TRUE,9,TRUE,1,893.466666666667,2.77777777777778,5.6,15
78748,red_circle,TRUE,9,TRUE,1,625.666666666667,2.77777777777778,5.6,15
78748,red_blue_mix,FALSE,6,TRUE,1,945.666666666667,2.77777777777778,5.6,15
78748,red_circle,TRUE,6,TRUE,1,887.8,2.77777777777778,5.6,15
78748,red_blue_mix,FALSE,3,TRUE,1,823.066666666667,2.77777777777778,5.6,15
78748,blue_triangle,TRUE,6,TRUE,1,754.133333333333,2.77777777777778,5.6,15
78748,red_blue_mix,TRUE,9,TRUE,1,807.933333333333,2.77777777777778,5.6,15
78748,blue_triangle,TRUE,3,TRUE,1,694.866666666667,2.77777777777778,5.6,15
78831,blue_triangle,TRUE,9,TRUE,1,1586.46153846154,3,3.86666666666667,19
78831,red_circle,TRUE,9,TRUE,1,1324.06666666667,3,3.86666666666667,19
78831,red_blue_mix,TRUE,3,TRUE,1,1460.69230769231,3,3.86666666666667,19
78831,red_circle,FALSE,3,TRUE,1,945.142857142857,3,3.86666666666667,19
